$02$GPGGA,082042,5052.5111,N,00442.5852,E,1,6,11.0,85.19999694824219,M,,,,*16
$02$GPGGA,082043,5052.5111,N,00442.5838,E,1,6,13.0,85.19999694824219,M,,,,*19
$02$GPGGA,082044,5052.5109,N,00442.5822,E,1,6,14.0,84.0999984741211,M,,,,*28
$02$GPGGA,082045,5052.5109,N,00442.5806,E,1,5,15.0,83.80000305175781,M,,,,*15
$02$GPGGA,082046,5052.5110,N,00442.5791,E,1,6,15.0,84.5,M,,,,*2d
$02$GPGGA,082047,5052.5099,N,00442.5792,E,1,5,15.0,84.5999984741211,M,,,,*20
$02$GPGGA,082048,5052.5093,N,00442.5792,E,1,6,16.0,84.4000015258789,M,,,,*25
$02$GPGGA,082049,5052.5075,N,00442.5809,E,1,7,15.0,84.4000015258789,M,,,,*23
$02$GPGGA,082050,5052.4957,N,00442.5969,E,1,7,14.0,84.4000015258789,M,,,,*25
$02$GPGGA,082051,5052.4933,N,00442.5960,E,1,6,10.0,85.5,M,,,,*27
$02$GPGGA,082052,5052.4923,N,00442.5950,E,1,6,12.0,85.80000305175781,M,,,,*12
$02$GPGGA,082053,5052.4913,N,00442.5948,E,1,6,10.0,85.19999694824219,M,,,,*16
$02$GPGGA,082054,5052.4903,N,00442.5942,E,1,6,9.0,85.19999694824219,M,,,,*22
$02$GPGGA,082055,5052.4896,N,00442.5936,E,1,6,11.0,85.30000305175781,M,,,,*12
$02$GPGGA,082056,5052.4883,N,00442.5935,E,1,8,9.0,84.0,M,,,,*18
$02$GPGGA,082057,5052.4875,N,00442.5931,E,1,8,8.0,84.0999984741211,M,,,,*19
$02$GPGGA,082058,5052.4870,N,00442.5928,E,1,9,8.0,83.4000015258789,M,,,,*18
$02$GPGGA,082059,5052.4864,N,00442.5930,E,1,9,7.0,82.80000305175781,M,,,,*21
$02$GPGGA,082100,5052.4859,N,00442.5929,E,1,9,7.0,82.80000305175781,M,,,,*2a
$02$GPGGA,082101,5052.4854,N,00442.5929,E,1,9,7.0,83.30000305175781,M,,,,*2c
$02$GPGGA,082102,5052.4849,N,00442.5927,E,1,9,8.0,83.19999694824219,M,,,,*24
$02$GPGGA,082103,5052.4845,N,00442.5926,E,1,9,8.0,83.0999984741211,M,,,,*1a
$02$GPGGA,082104,5052.4841,N,00442.5923,E,1,9,8.0,83.30000305175781,M,,,,*28
$02$GPGGA,082105,5052.4836,N,00442.5920,E,1,9,9.0,83.19999694824219,M,,,,*2d
$02$GPGGA,082106,5052.4829,N,00442.5916,E,1,9,10.0,83.0,M,,,,*23
$02$GPGGA,082107,5052.4824,N,00442.5912,E,1,9,10.0,82.5,M,,,,*2f
$02$GPGGA,082108,5052.4822,N,00442.5902,E,1,9,10.0,82.5999984741211,M,,,,*2b
$02$GPGGA,082109,5052.4814,N,00442.5900,E,1,9,8.0,82.4000015258789,M,,,,*14
$02$GPGGA,082110,5052.4806,N,00442.5898,E,1,9,9.0,82.0,M,,,,*17
$02$GPGGA,082111,5052.4798,N,00442.5893,E,1,5,9.0,82.9000015258789,M,,,,*1d
$02$GPGGA,082112,5052.4792,N,00442.5888,E,1,6,10.0,81.80000305175781,M,,,,*11
$02$GPGGA,082113,5052.4784,N,00442.5883,E,1,6,10.0,81.5,M,,,,*2a
$02$GPGGA,082114,5052.4779,N,00442.5875,E,1,7,9.0,80.80000305175781,M,,,,*28
$02$GPGGA,082115,5052.4773,N,00442.5869,E,1,5,10.0,80.5999984741211,M,,,,*2e
